,Word,Count,Include,ProperNounRatio,ManuallyExcluded
3197,tinky,2,0,0.0,False
3198,gee,2,0,0.0,False
3199,chalk+board,2,0,0.0,False
3200,cheese+burger,2,0,0.5,False
3201,coal+truck,2,0,0.0,False
3202,challenge,2,0,0.0,False
3203,twenty,2,0,0.5,False
3204,roxy,2,0,1.0,False
3205,hurt,2,0,1.0,False
3206,corn+on+the+cob,2,0,0.0,False
3207,beatle,2,0,0.0,False
3208,hitting,2,0,0.0,False
3209,gist,2,0,0.0,False
3210,fish+fingers,2,0,0.0,False
3211,tember,2,0,1.0,False
3212,granule,2,1,0.0,False
3213,accounting,2,0,0.0,False
3214,kissing,2,1,0.0,False
3215,braggs,2,0,1.0,False
3216,fingernail,2,1,0.0,False
3217,devil,2,1,0.0,False
3218,climber,2,1,0.0,False
3219,walker,2,1,0.0,False
3220,oiling,2,0,0.0,False
3221,marker,2,1,0.0,False
3222,pony+tail,2,0,0.5,False
3223,oats,2,0,0.0,False
3224,loop,2,1,0.0,False
3225,discount,2,0,0.0,False
3226,chalking,2,0,0.0,False
3227,activity,2,1,0.0,False
3228,watermelon,2,1,0.0,False
3229,picking,2,0,0.0,False
3230,tabard,2,1,0.0,False
3231,eyesight,2,0,0.0,False
3232,comfort,2,1,0.0,False
3233,bouncy,2,0,0.5,False
3234,puzpie,2,0,0.0,False
3235,crosse,2,1,0.0,False
3236,jewel,2,1,0.5,False
3237,hound,2,1,0.0,False
3238,shout,2,0,0.0,False
3239,saturdays,2,0,1.0,False
3240,margery,2,0,1.0,False
3241,syringe,2,1,0.0,False
3242,sliding,2,0,0.0,False
3243,beckys,2,0,1.0,False
3244,demonstration,2,0,0.0,False
3245,toilet+roll,2,0,0.0,False
3246,sandcake,2,0,0.5,False
3247,crunchie,2,0,0.0,False
3248,dwarf,2,1,0.5,False
3249,leek,2,1,0.0,False
3250,lyons,2,1,1.0,False
3251,hockey,2,0,0.0,False
3252,burrow,2,1,0.0,False
3253,request,2,0,0.0,False
3254,clever,2,0,1.0,False
3255,indian,2,1,1.0,False
3256,skull,2,1,0.0,False
3257,vulture,2,1,0.0,False
3258,easter+egg,2,0,0.5,False
3259,changing,2,0,0.0,False
3260,calendar,2,0,0.0,False
3261,gingery,2,0,0.0,False
3262,toadstool,2,1,0.0,False
3263,cactus,2,1,0.0,False
3264,sore,2,0,0.0,False
3265,toss,2,0,0.0,False
3266,gluing,2,0,0.0,False
3267,flake,2,1,0.0,False
3268,scooter,2,1,0.0,False
3269,ernie,2,0,1.0,False
3270,pippa,2,0,1.0,False
3271,chipmunk,2,1,0.0,False
3272,battering,2,0,0.0,False
3273,elastic,2,1,0.0,False
3274,virus,2,1,0.0,False
3275,sandra,2,0,1.0,False
3276,july,2,0,1.0,False
3277,brigade,2,0,0.0,False
3278,cokey,2,0,0.0,False
3279,kirk,2,1,1.0,False
3280,hamster,2,1,0.0,False
3281,catherine,2,1,1.0,False
3282,woodstock,2,0,0.0,False
3283,alarm,2,1,0.0,False
3284,posy,2,1,0.0,False
3285,opinion,2,0,0.0,False
3286,grey,2,1,0.5,False
3287,loss,2,1,0.0,False
3288,doc,2,1,1.0,False
3289,blackie,2,0,0.5,False
3290,quill,2,1,0.0,False
3291,ending,2,0,0.0,False
3292,dilly,2,0,1.0,False
3293,checkup,2,0,0.0,False
3294,cylinder,2,1,0.0,False
3295,africa,2,1,1.0,False
3296,ana,2,0,1.0,False
3297,kanga,2,0,1.0,False
3298,pension,2,0,0.0,False
3299,degree,2,0,0.0,False
3300,jot,2,0,0.0,False
3301,contact,2,1,0.0,False
3302,cellar,2,1,0.0,False
3303,mending,2,1,0.0,False
3304,carnival,2,0,0.0,False
3305,tummyache,2,0,0.0,False
3306,dins,2,0,1.0,False
3307,that,2,0,1.0,False
3308,teddy'd,2,0,1.0,False
3309,hand+print,2,0,0.0,False
3310,dunking,2,0,0.0,False
3311,ruby,2,1,1.0,False
3312,iain,2,0,1.0,False
3313,beep^beep,2,0,0.0,False
3314,choo^choo,2,0,0.5,False
3315,snottie,2,0,0.0,False
3316,missi,2,0,0.0,False
3317,handie,2,0,0.0,False
3318,stegosaurus,2,1,0.0,False
3319,isaac,2,1,1.0,False
3320,whinge,2,0,0.0,False
3321,novelty,2,1,0.0,False
3322,sit+up,2,0,0.0,False
3323,down,2,1,0.0,False
3324,gosling,2,1,0.0,False
3325,foundation,2,1,0.0,False
3326,mummys,2,0,1.0,False
3327,hostess,2,1,0.0,False
3328,flip+flop,2,0,0.0,False
3329,forbe,2,0,0.0,False
3330,sharing,2,0,0.0,False
3331,steel,2,1,0.5,False
3332,fogg,2,0,1.0,False
3333,wellys,2,0,1.0,False
3334,girl+friend,2,0,0.0,False
3335,boots,2,0,1.0,False
3336,midnight,2,0,0.0,False
3337,radar,2,1,0.0,False
3338,dill+pickle,2,0,0.5,False
3339,choke,2,1,0.0,False
3340,sweep,2,1,0.5,False
3341,tea+towel,2,0,0.0,False
3342,fusspot,2,1,0.0,False
3343,advertisement,2,0,0.0,False
3344,conclusion,2,0,0.0,False
3345,debate,2,0,0.0,False
3346,batterys,2,0,1.0,False
3347,countdown,2,0,0.0,False
3348,claude,2,0,1.0,False
3349,channel,2,1,0.5,False
3350,shoot,2,1,0.0,False
3351,bodger,2,0,1.0,False
3352,zebra+crossing,2,0,0.0,False
3353,scene,2,1,0.0,False
3354,shotgun,2,1,0.0,False
3355,road+rager,2,0,0.0,False
3356,lark,2,1,0.5,False
3357,rip,2,1,0.0,False
3358,register,2,1,0.0,False
3359,lightbulb,2,1,0.0,False
3360,skating,2,0,0.0,False
3361,lighthouse,2,1,0.0,False
3362,trader,2,1,0.0,False
3363,smash,2,0,0.0,False
3364,hair+spray,2,0,0.5,False
3365,bless,2,0,0.5,False
3366,bulb,2,1,0.0,False
3367,date,2,1,0.0,False
3368,volume,2,1,0.0,False
3369,fib,2,0,0.5,False
3370,promise,2,0,0.0,False
3371,livery,2,1,1.0,False
3372,beat,2,1,0.5,False
3373,nightmare,2,0,0.0,False
3374,hotchpotch,2,1,1.0,False
3375,tazo,2,0,0.0,False
3376,obiwankinobi,2,0,1.0,False
3377,shep,2,0,1.0,False
3378,agony,2,0,0.0,False
3379,wear,2,1,0.0,False
3380,speech,2,0,0.0,False
3381,wig,2,1,0.0,False
3382,jammy,2,0,1.0,False
3383,breakfast+time,2,0,0.0,False
3384,ducks,2,0,1.0,False
3385,hangle,2,0,1.0,False
3386,chappie,2,0,0.0,False
3387,viaduct,2,1,0.0,False
3388,ruba,2,0,1.0,False
3389,freddie,2,0,1.0,False
3390,pat'll,2,0,0.5,False
3391,mrs,2,0,1.0,False
3392,donner,2,0,1.0,False
3393,comet,2,1,1.0,False
3394,tummy+button,2,0,0.0,False
3395,everything,2,0,0.0,False
3396,corridor,2,1,0.0,False
3397,cannibal,2,1,0.5,False
3398,dude,2,1,0.0,False
3399,suzanne,2,0,1.0,False
3400,hoverfairy,2,0,0.5,False
3401,burt,2,1,1.0,False
3402,modeling,2,1,0.0,False
3403,muscles,2,0,1.0,False
3404,wallop,2,1,0.0,False
3405,javelin,2,1,0.0,False
3406,gymnast,2,1,0.0,False
3407,birdy,2,0,0.0,False
3408,schmichael,2,0,1.0,False
3409,emperor,2,1,0.0,False
3410,double+decker,2,0,0.0,False
3411,hans,2,0,1.0,False
3412,popcorn,2,1,0.0,False
3413,practice,2,0,0.0,False
3414,barbara,2,0,1.0,False
3415,coal+man,2,0,0.0,False
3416,monoclonious,2,0,0.0,False
3417,dynonicus,2,0,0.5,False
3418,ravanelli,2,0,1.0,False
3419,stuffing,2,1,0.0,False
3420,chewing+gum,2,0,0.0,False
3421,perch,2,1,0.0,False
3422,june,2,0,1.0,False
3423,wug,2,0,0.0,False
3424,nip^nip,2,0,0.0,False
3425,hair+do,2,0,0.0,False
3426,barley,2,1,0.0,False
3427,shine,2,0,0.0,False
3428,errol,2,0,1.0,False
3429,sloppy+chop,2,0,0.0,False
3430,span,2,1,0.0,False
3431,display,2,1,0.0,False
3432,byes,2,0,1.0,False
3433,pal,2,1,0.0,False
3434,jeffrey,2,0,1.0,False
3435,shetland,2,1,1.0,False
3436,shire+horse,2,0,0.5,False
3437,so,2,0,0.5,False
3438,jenny,2,1,1.0,False
3439,panic,2,0,0.0,False
3440,shearer,2,1,0.5,False
3441,fergie,2,0,1.0,False
3442,attempt,2,0,0.0,False
3443,burn,2,0,0.0,False
3444,fellow,2,1,0.0,False
3445,sailing,2,0,0.0,False
3446,litterbug,2,1,0.5,False
3447,harvest,2,1,0.0,False
3448,book+shelf,2,0,0.0,False
3449,zazoo,2,0,0.0,False
3450,sparrow,2,1,0.5,False
3451,chuckie,2,0,1.0,False
3452,bark,2,1,0.0,False
3453,concert,2,0,0.0,False
3454,spill,2,1,0.0,False
3455,pears,2,0,1.0,False
3456,lunch+time,2,0,0.0,False
3457,bath+time,2,0,0.0,False
3458,wipsy,2,0,0.0,False
3459,pippo,2,0,1.0,False
3460,magnifying,2,0,0.0,False
3461,solution,2,1,0.0,False
3462,rust,2,1,0.0,False
3463,sigh,2,0,0.0,False
3464,curd,2,1,0.0,False
3465,gloucester,2,1,1.0,False
3466,soul,2,1,0.0,False
3467,tease,2,1,0.0,False
3468,nudie,2,0,0.5,False
3469,rudie,2,0,0.5,False
3470,snot,2,1,0.0,False
3471,patient,2,1,0.0,False
3472,naomi,2,1,1.0,False
3473,danny,2,0,1.0,False
3474,body+wind,2,0,0.0,False
3475,hidey+hole,2,0,0.0,False
3476,mud+bath,2,0,0.0,False
3477,jose,2,0,1.0,False
3478,drawbridge,2,1,1.0,False
3479,finish,2,1,0.0,False
3480,joint,2,1,0.0,False
3481,tess,2,0,0.0,False
3482,character,2,1,0.0,False
3483,booboo,2,0,0.0,False
3484,reds,2,0,1.0,False
3485,mikes,2,0,0.0,False
3486,improvement,2,0,0.0,False
3487,priest,2,1,0.0,False
3488,leg+work,2,0,0.0,False
3489,attitude,2,0,0.0,False
3490,ro,2,0,1.0,False
3491,anna'stoys,2,0,1.0,False
3492,apparatus,2,1,0.0,False
3493,pail,2,1,0.0,False
3494,rooster,2,1,0.0,False
3495,female,2,1,0.0,False
3496,sickness,2,0,0.0,False
3497,damper,2,1,1.0,False
3498,spell,2,0,0.0,False
3499,paula,2,0,1.0,False
3500,sentence,2,0,0.0,False
3501,heating,2,1,0.0,False
3502,pastime,2,0,0.0,False
3503,sideward,2,0,0.0,False
3504,hair+wash,2,0,0.0,False
3505,pulse,2,1,0.0,False
3506,form,2,1,0.0,False
3507,breathing,2,1,0.0,False
3508,beverly,2,0,1.0,False
3509,livestock,2,1,0.0,False
3510,menagerie,2,1,0.0,False
3511,return,2,1,0.0,False
3512,maxine,2,0,0.0,False
3513,reply,2,0,0.0,False
3514,tiger'd,2,0,0.0,False
3515,workshop,2,1,0.0,False
3516,housekeeping,2,0,0.5,False
3517,dylli,2,0,0.0,False
3518,gritter,2,0,0.0,False
3519,clothing,2,1,0.0,False
3520,swimsuit,2,1,0.0,False
3521,pneumonia,2,0,0.0,False
3522,green+grocery,2,0,0.0,False
3523,disappointment,2,0,0.0,False
3524,occasion,2,0,0.0,False
3525,gilbertson,2,0,0.5,False
3526,marshalling,2,0,0.0,False
3527,hunter,2,1,0.0,False
3528,roost,2,1,0.0,False
3529,bulk,2,0,0.0,False
3530,skyscraper,2,1,0.0,False
3531,judy,2,0,0.5,False
3532,chimney+stack,2,0,0.5,False
3533,undo,2,0,0.0,False
3534,fozzie,2,0,1.0,False
3535,wellingtons,2,0,1.0,False
3536,maid,2,1,0.0,False
3537,fleece,2,1,0.0,False
3538,december,2,0,1.0,False
3539,tuppenny,2,0,1.0,False
3540,diving,2,0,0.0,False
3541,conveyer,2,1,0.0,False
3542,carrier,2,1,0.0,False
3543,plough,2,1,0.0,False
3544,harrow,2,1,0.0,False
3545,philips,2,0,1.0,False
3546,ocean,2,1,0.5,False
3547,enclosure,2,1,0.0,False
3548,tow+bar,2,0,0.0,False
3549,moat,2,1,0.0,False
3550,dundee,2,0,1.0,False
3551,honkhonk,2,0,0.5,False
3552,mission,2,0,0.0,False
3553,proceeding,2,0,0.0,False
3554,clatter,2,0,0.0,False
3555,waiting,2,0,0.0,False
3556,spine,2,1,0.0,False
3557,lasagne,2,1,1.0,False
3558,manufacturer,2,1,0.0,False
3559,chlorine,2,1,0.0,False
3560,scraper,2,1,0.0,False
3561,prickle,2,1,1.0,False
3562,route,2,1,0.0,False
3563,horse'd,2,0,0.0,False
3564,cycle,2,1,0.0,False
3565,mar,2,0,1.0,False
3566,plop,2,0,0.0,False
3567,hoist,2,1,0.0,False
3568,breaker,2,1,0.0,False
3569,cattle,2,1,0.0,False
3570,mover,2,1,0.0,False
3571,portion,2,1,0.0,False
3572,ginger+beer,2,0,0.0,False
3573,disney,2,1,1.0,False
3574,heave,2,0,0.0,False
3575,frisian,2,0,1.0,False
3576,do,2,0,0.5,False
3577,delight,2,0,0.0,False
3578,theater,2,1,0.0,False
3579,drybones,2,0,1.0,False
3580,bay,2,1,0.0,False
3581,funeral,2,0,0.0,False
3582,sceptre,2,0,0.0,False
3583,trotter,2,1,0.5,False
3584,temperament,2,0,0.0,False
3585,clipping,2,0,0.0,False
3586,sculpture,2,1,0.0,False
3587,depot,2,1,0.0,False
3588,officer,2,1,0.0,False
3589,closing,2,0,0.0,False
3590,magpie,2,1,0.0,False
3591,robert,2,1,1.0,False
3592,stockport,2,0,1.0,False
3593,bic^bic,2,0,0.0,False
3594,hm,2,0,0.5,False
3595,progress,2,0,0.0,False
3596,cherokee,2,1,1.0,False
3597,postbus,2,0,1.0,False
3598,rise,2,1,0.0,False
3599,meeks,2,0,1.0,False
3600,countryside,2,1,0.0,False
3601,morrison,2,1,0.5,False
3602,stall,2,1,0.0,False
3603,pity,2,0,0.0,False
3604,mia,2,0,1.0,False
3605,ecocentre,2,0,0.5,False
3606,reptile,2,1,0.0,False
3607,flipper,2,1,0.0,False
3608,waft,2,1,0.0,False
3609,shooter,2,1,0.0,False
3610,phone+box,2,0,0.0,False
3611,aladdin,2,0,1.0,False
3612,goldilocks,2,1,1.0,False
3613,pine,2,1,0.0,False
3614,railing,2,1,0.0,False
3615,bermuda,2,1,1.0,False
3616,reverend,2,1,0.0,False
3617,landslide,2,0,0.0,False
3618,c,2,1,0.0,False
3619,honeysuckle,2,1,0.0,False
3620,privilege,2,0,0.0,False
3621,buffet,2,1,0.0,False
3622,payment,2,0,0.0,False
3623,stationmaster,2,1,0.5,False
3624,produce,2,1,0.0,False
3625,toytown,2,0,0.5,False
3626,inline,2,0,0.0,False
3627,crew,2,0,0.0,False
3628,dolly'd,2,0,0.5,False
3629,donut,2,1,0.0,False
3630,burst,2,0,0.0,False
3631,dustpan,2,1,0.0,False
3632,e,2,1,1.0,False
3633,i,2,1,1.0,False
3634,detective,2,1,0.0,False
3635,rusty,2,0,1.0,False
3636,steer,2,1,0.0,False
3637,dancingbear,2,0,1.0,False
3638,miriam,2,0,1.0,False
3639,bonk,2,0,0.0,False
3640,pss,2,0,0.0,False
3641,lorraine,2,1,1.0,False
3642,vacuum+cleaner,2,0,0.0,False
3643,vroomming,2,0,0.0,False
3644,socks,2,0,1.0,False
3645,suck,2,1,0.0,False
3646,tog,2,0,0.5,False
3647,gear+stick,2,0,0.0,False
3648,poodle,2,1,0.0,False
3649,swizz,2,0,0.0,False
3650,mandu,2,0,1.0,False
3651,pouch,2,1,0.0,False
3652,scenery,2,1,0.0,False
3653,rapunzil,2,0,1.0,False
3654,nadine,2,0,1.0,False
3655,language,2,0,0.0,False
3656,clog,2,1,0.0,False
3657,fiddleededee,2,0,1.0,False
3658,fool,2,1,0.0,False
3659,as,2,1,1.0,False
3660,eyes,2,0,0.5,False
3661,eyedrop,2,0,0.0,False
3662,rhubarb,2,1,0.5,False
3663,trit,2,0,1.0,False
3664,thinking,2,0,0.0,False
3665,doby,2,0,1.0,False
3666,prawn,2,1,0.0,False
3667,lense,2,1,0.0,False
3668,mesh,2,1,0.0,False
3669,session,2,0,0.0,False
3670,may,2,1,1.0,False
3671,alphabites,2,0,1.0,False
3672,stephanie,2,0,1.0,False
3673,grouper,2,1,0.0,False
3674,organizer,2,1,0.0,False
3675,invitation,2,1,0.0,False
3676,vegetarian,2,1,0.0,False
3677,enya,2,0,1.0,False
3678,ripple,2,0,0.0,False
3679,angie,2,0,1.0,False
3680,nine,2,1,0.0,False
3681,eight,2,1,0.0,False
3682,mcnalley,2,0,1.0,False
3683,elfie,2,0,1.0,False
3684,dungeon,2,1,0.0,False
3685,bumblebee,2,1,0.5,False
3686,ping+pong,2,0,0.0,False
3687,jemima,2,0,1.0,False
3688,grandparent,2,1,0.0,False
3689,teat,2,1,0.0,False
3690,play+mat,2,0,0.0,False
3691,boys,2,0,0.0,False
3692,jeans,2,0,1.0,False
3693,sizzle,2,0,0.0,False
3694,crawlie,2,0,0.0,False
3695,three,2,1,0.0,False
3696,creepy+crawlie,2,0,0.0,False
3697,clave,2,0,0.0,False
3698,bumble,2,0,0.0,False
3699,sadie,2,0,1.0,False
3700,ouche,2,0,0.0,False
3701,wibbly,2,0,0.0,False
3702,sty,2,1,0.0,False
3703,ledge,2,1,0.0,False
3704,lilo,2,1,0.0,False
3705,northwich,2,0,1.0,False
3706,milkshake,2,0,0.0,False
3707,recipe,2,0,0.0,False
3708,stove,2,1,0.0,False
3709,willow,2,1,0.5,False
3710,ratty,2,0,1.0,False
3711,temper+two,2,0,0.0,False
3712,luxury,2,0,0.0,False
3713,toto,2,0,0.0,False
3714,cheddar,2,1,0.0,False
3715,onion+ring,2,0,0.0,False
3716,bouncy+castle,2,0,0.0,False
3717,lay,2,0,1.0,False
3718,kelly,2,1,1.0,False
3719,host,2,1,0.0,False
3720,marny,2,0,0.5,False
3721,slapping,2,0,0.0,False
3722,squealing,2,0,0.0,False
3723,bap,2,1,0.0,False
3724,description,2,0,0.0,False
3725,skewer,2,1,0.0,False
3726,flower+head,2,0,0.0,False
3727,arrangement,2,0,0.0,False
3728,dumpling,2,1,0.0,False
3729,twice,2,0,0.0,False
3730,talker,2,1,0.0,False
3731,huff,2,0,0.0,False
3732,swallow,2,1,0.0,False
3733,dylan,2,1,1.0,False
3734,stamper,2,1,0.0,False
3735,eskimos,2,0,1.0,False
3736,cooler+bear,2,0,0.5,False
3737,ice+pick,2,0,0.0,False
3738,study,2,1,0.0,False
3739,dot+to+dot,2,0,0.0,False
3740,clive,2,1,1.0,False
3741,skill,2,0,0.0,False
3742,melanie,2,0,1.0,False
3743,toilet+paper,2,0,0.0,False
3744,kidney,2,1,0.0,False
3745,muesli,2,1,1.0,False
3746,squiggle,2,0,0.0,False
3747,mitten,2,1,0.0,False
3748,mel,2,0,1.0,False
3749,off,2,0,0.0,False
3750,mulberry+bush,2,0,0.0,False
3751,ice+lolly,2,0,0.0,False
3752,chart,2,1,0.0,False
3753,straight,2,1,0.0,False
3754,squadgy,2,0,1.0,False
3755,sip,2,1,0.0,False
3756,mopsy,2,0,1.0,False
3757,cottontail,2,1,1.0,False
3758,french+fries,2,0,1.0,False
3759,pork,2,1,0.0,False
3760,melly,2,0,1.0,False
3761,peanut+butter,2,0,0.0,False
3762,forehead,2,1,0.0,False
3763,diane,2,0,1.0,False
3764,zinny,2,0,1.0,False
3765,surface,2,1,0.0,False
3766,hayley,2,0,1.0,False
3767,jay+bird,2,0,0.0,False
3768,denim,2,1,0.0,False
3769,trit^trot,2,0,0.0,False
3770,choc,2,1,1.0,False
3771,bickie,2,0,0.0,False
3772,toggle,2,1,0.0,False
3773,silence,2,0,0.0,False
3774,bails,2,0,1.0,False
3775,trauma,2,0,0.0,False
3776,wriggle,2,0,0.0,False
3777,feel,2,1,0.0,False
3778,esmerelda,2,0,1.0,False
3779,seaplane,2,1,0.0,False
3780,side+plate,2,0,0.0,False
3781,ectoplasm,2,1,0.0,False
3782,dish+washer,2,0,0.0,False
3783,wallup,2,0,0.0,False
3784,beetle+car,2,0,0.0,False
3785,landing,2,1,0.0,False
3786,crewe,2,0,1.0,False
3787,pantry,2,1,0.0,False
3788,region,2,1,0.0,False
3789,blind,2,1,0.0,False
3790,shover,2,1,0.0,False
3791,chuff^chuff,2,0,1.0,False
3792,grandmother,2,1,0.0,False
3793,piston,2,1,0.0,False
3794,saucy,2,0,0.5,False
3795,dean,2,1,1.0,False
3796,supervisor,2,1,0.0,False
3797,giddy,2,0,1.0,False
3798,temple,2,1,1.0,False
3799,coast+guard,2,0,0.0,False
3800,fish+cake,2,0,0.0,False
3801,bird+feeder,2,0,0.0,False
3802,loudspeaker,2,1,0.0,False
3803,hot+chocolate,2,0,0.0,False
3804,whine+bag,2,0,0.0,False
3805,slobber,2,1,0.0,False
3806,gladys,2,0,1.0,False
3807,brill,2,1,1.0,False
3808,answerphone,2,0,0.0,False
3809,mess+pot,2,0,0.0,False
3810,code,2,0,0.0,False
3811,roberto,1,0,1.0,False
3812,sicily,1,1,1.0,False
3813,owen,1,1,1.0,False
3814,alesia,1,0,1.0,False
3815,charity,1,1,0.0,False
3816,viewing,1,0,0.0,False
3817,catching,1,0,0.0,False
3818,aspirin,1,1,0.0,False
3819,ade,1,1,1.0,False
3820,scotsman,1,1,1.0,False
3821,bru,1,0,1.0,False
3822,nightclub,1,1,0.0,False
3823,bonpile,1,0,0.0,False
3824,bedknob,1,0,0.0,False
3825,poppins,1,0,1.0,False
3826,hip,1,1,0.0,False
3827,roach,1,1,1.0,False
3828,daddy'd,1,0,0.0,False
3829,tupperware,1,0,0.0,False
3830,whacker,1,0,0.0,False
3831,doorstep,1,1,0.0,False
3832,bluebell,1,1,0.0,False
3833,humanity,1,1,0.0,False
3834,cuff+link,1,0,0.0,False
3835,handling,1,0,0.0,False
3836,samosas,1,0,1.0,False
3837,range,1,1,0.0,False
3838,listen,1,0,0.0,False
3839,passenger+seat,1,0,0.0,False
3840,tescos,1,0,1.0,False
3841,snogie,1,0,0.0,False
3842,pear+juice,1,0,0.0,False
3843,marks,1,1,1.0,False
3844,apology,1,0,0.0,False
3845,mantlepiece,1,1,0.0,False
3846,dress+shirt,1,0,0.0,False
3847,kim,1,0,1.0,False
3848,dulux,1,0,1.0,False
3849,stencil,1,1,0.0,False
3850,nakuru,1,1,1.0,False
3851,rhombus,1,0,0.0,False
3852,gingerbread+men,1,0,1.0,False
3853,linen,1,1,0.0,False
3854,chowler,1,0,1.0,False
3855,scream,1,0,0.0,False
3856,kippy,1,0,1.0,False
3857,choochie,1,0,0.0,False
3858,beet,1,1,0.0,False
3859,radishie,1,0,1.0,False
3860,rhinos,1,0,1.0,False
3861,quick,1,1,1.0,False
3862,dady,1,0,0.0,False
3863,everyone,1,0,0.0,False
3864,eleanor,1,0,1.0,False
3865,whitwells,1,0,1.0,False
3866,trapdoor,1,0,0.0,False
3867,lotto,1,0,0.0,False
3868,matching,1,0,0.0,False
3869,packaging,1,1,0.0,False
3870,police+woman,1,0,0.0,False
3871,mabel,1,0,1.0,False
3872,logurt,1,0,0.0,False
3873,burial,1,0,0.0,False
3874,hooking,1,0,0.0,False
3875,bumping,1,0,0.0,False
3876,incident,1,0,0.0,False
3877,mended,1,0,1.0,False
3878,miracle,1,0,0.0,False
3879,windy+millers,1,0,1.0,False
3880,focus,1,1,0.0,False
3881,baby+bath,1,0,0.0,False
3882,wees,1,0,1.0,False
3883,clash,1,0,0.0,False
3884,grotto,1,1,0.0,False
3885,whizzing,1,0,0.0,False
3886,messenger,1,1,0.0,False
3887,puppys,1,0,1.0,False
3888,puffin,1,1,0.0,False
3889,resemblance,1,0,0.0,False
3890,fountain,1,1,0.0,False
3891,arcade,1,1,0.0,False
3892,sun+shade,1,0,0.0,False
3893,grief,1,0,0.0,False
3894,barbuda,1,1,1.0,False
3895,g,1,1,1.0,False
3896,ordeal,1,0,0.0,False
3897,god+children,1,0,0.0,False
3898,dodgem,1,1,1.0,False
3899,smoking,1,1,0.0,False
3900,bin+boy,1,0,1.0,False
3901,ballerina,1,1,1.0,False
3902,decorator,1,1,0.0,False
3903,waiter,1,1,0.0,False
3904,police+officer,1,0,0.0,False
3905,surgeon,1,1,0.0,False
3906,ostrich,1,1,1.0,False
3907,koala,1,1,1.0,False
3908,oil+can,1,0,0.0,False
3909,impatient,1,0,1.0,False
3910,foot+muff,1,0,0.0,False
3911,cheltenham,1,0,1.0,False
3912,ringing,1,0,0.0,False
3913,sniffer+dogs,1,0,0.0,False
3914,courtroom,1,1,0.0,False
3915,police+diver,1,0,0.0,False
3916,new,1,0,1.0,False
3917,pendulum,1,1,0.0,False
3918,landscape,1,1,0.0,False
3919,kerfuffle,1,0,0.0,False
3920,antibiotic,1,1,0.0,False
3921,christmastime,1,0,1.0,False
3922,daddy'spresent,1,0,0.0,False
3923,worry,1,0,0.0,False
3924,val,1,0,1.0,False
3925,milan,1,1,1.0,False
3926,beth,1,0,1.0,False
3927,archenemy,1,0,0.0,False
3928,race+carting,1,0,0.0,False
3929,coving,1,0,0.0,False
3930,martens,1,0,1.0,False
3931,bumps,1,0,1.0,False
3932,armpit,1,1,0.0,False
3933,proportion,1,1,0.0,False
3934,tarzan,1,1,1.0,False
3935,lorry+bus,1,0,0.0,False
3936,mosquito,1,1,0.0,False
3937,palma,1,0,1.0,False
3938,undergrowth,1,0,0.0,False
3939,jelly+shoes,1,0,1.0,False
3940,con,1,1,0.0,False
3941,henny,1,0,1.0,False
3942,turquoise,1,1,0.0,False
3943,pinto,1,1,1.0,False
3944,francais,1,0,1.0,False
3945,interruption,1,0,0.0,False
3946,certificate,1,0,0.0,False
3947,isle,1,1,0.0,False
3948,visit,1,0,0.0,False
3949,caiinie,1,0,1.0,False
3950,cassience,1,0,1.0,False
3951,patacake,1,0,1.0,False
3952,honkey,1,1,1.0,False
3953,trash,1,1,0.0,False
3954,cruise,1,0,0.0,False
3955,via,1,0,1.0,False
3956,olive+wood,1,0,1.0,False
3957,hulk,1,1,1.0,False
3958,exercising,1,0,0.0,False
3959,bull+walker,1,0,0.0,False
3960,sausages,1,0,0.0,False
3961,expense,1,0,0.0,False
3962,fizz+coke,1,0,0.0,False
3963,magistrate,1,1,0.0,False
3964,drug,1,1,0.0,False
3965,natural,1,1,0.0,False
3966,techno,1,0,0.0,False
3967,tack,1,1,0.0,False
3968,wobbly,1,1,1.0,False
3969,clicketclick,1,0,0.0,False
3970,jacuzzi,1,0,0.0,False
3971,relax,1,0,0.0,False
3972,villa're,1,0,1.0,False
3973,chili,1,1,0.0,False
3974,valentine,1,1,1.0,False
3975,juliet,1,0,1.0,False
3976,boston,1,1,1.0,False
3977,weeing,1,0,0.0,False
3978,melt,1,1,1.0,False
3979,clapping,1,0,0.0,False
3980,joins,1,0,1.0,False
3981,heffalump,1,0,0.0,False
3982,fizz,1,1,0.0,False
3983,thrill,1,0,0.0,False
3984,grantham,1,0,1.0,False
3985,pedalo,1,0,0.0,False
3986,wet+suit,1,0,0.0,False
3987,make+believe,1,0,0.0,False
3988,bidet,1,1,0.0,False
3989,chess,1,1,1.0,False
3990,etchasketch,1,0,0.0,False
3991,millimeter,1,0,0.0,False
3992,disco,1,1,0.0,False
3993,hokey+pokey,1,0,0.0,False
3994,wanderlust,1,0,0.0,False
3995,tag,1,1,0.0,False
3996,fried,1,0,1.0,False
3997,scrambled,1,0,1.0,False
3998,peppermint,1,1,1.0,False
3999,mummy'sbirthday,1,0,0.0,False
4000,lawrence,1,1,1.0,False
4001,manage,1,0,0.0,False
4002,shute,1,1,0.0,False
4003,ram,1,1,0.0,False
4004,lumpy,1,0,1.0,False
4005,traffic+light,1,0,0.0,False
4006,sickie,1,0,0.0,False
4007,pedaling,1,0,0.0,False
4008,oscar,1,0,0.0,False
4009,supermodel,1,1,0.0,False
